i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp
2987,24706.25,45.06282664849447,8410640000.0,32570.92887554995,-259431.07112407684
2987,24706.5,47.49479426432816,8410640000.0,32578.35897548506,-259423.64102458954
2987,24706.75,45.964520884145585,8410640000.0,32585.949135586052,-259416.05086421967
2988,24707.0,45.930519486148796,8410640000.0,32593.43650677485,-259408.56349277496
2988,24707.25,46.47195329528503,8410640000.0,32601.006635828817,-259400.9933643341
2988,24707.5,44.60414050273074,8410640000.0,32608.443788050077,-259393.55621242523
2988,24707.75,45.4353323778048,8410640000.0,32615.964433490306,-259386.03556632996
2989,24708.0,45.612918990201266,8410640000.0,32623.51904831647,-259378.4809513092
2989,24708.25,46.236020063676634,8410640000.0,32631.055400908335,-259370.9445991516
2989,24708.5,46.43669089216252,8410640000.0,32638.517215708453,-259363.48278427124
2989,24708.75,45.622432357432345,8410640000.0,32646.043549398903,-259355.95645046234
2990,24709.0,46.44604012943624,8410640000.0,32653.63759931357,-259348.3624010086
2990,24709.25,46.42765628378332,8410640000.0,32661.158246639516,-259340.84175300598
2990,24709.5,46.692474118063295,8410640000.0,32668.668286547825,-259333.33171367645
2990,24709.75,45.76075441772064,8410640000.0,32676.116345133607,-259325.88365459442
2991,24710.0,45.284776402525544,8410640000.0,32683.646579868626,-259318.35342025757
2991,24710.25,45.47324761218219,8410640000.0,32691.146539578243,-259310.8534603119
2991,24710.5,45.91811627313514,8410640000.0,32698.700252929953,-259303.29974746704
2991,24710.75,45.570853042824396,8410640000.0,32706.124111923844,-259295.8758878708
2992,24711.0,45.92927210166394,8410640000.0,32713.715499660953,-259288.28450012207
2992,24711.25,45.43451965387869,8410640000.0,32721.254786178306,-259280.7452135086
2992,24711.5,45.99247038274739,8410640000.0,32728.80914129213,-259273.19085884094
2992,24711.75,47.30246821965862,8410640000.0,32736.20533687079,-259265.79466342926
2993,24712.0,45.00965712041054,8410640000.0,32743.791485679387,-259258.20851421356
2993,24712.25,47.922834445314855,8410640000.0,32751.29576364954,-259250.70423603058
2993,24712.5,45.67661563163413,8410640000.0,32758.79503747122,-259243.2049627304
2993,24712.75,46.6062196119472,8410640000.0,32766.33904532669,-259235.6609544754
2994,24713.0,45.69748029021903,8410640000.0,32773.805550398385,-259228.19444942474
2994,24713.25,46.52057178701331,8410640000.0,32781.30254045118,-259220.6974592209
2994,24713.5,46.36194893174468,8410640000.0,32788.83152152491,-259213.16847801208
2994,24713.75,46.26674567304978,8410640000.0,32796.29121489488,-259205.70878505707
2995,24714.0,46.36818370690667,8410640000.0,32803.86393230441,-259198.13606739044
2995,24714.25,44.68992440265574,8410640000.0,32811.36717197309,-259190.6328277588
2995,24714.5,45.157736706608674,8410640000.0,32818.82926850088,-259183.1707315445
2995,24714.75,47.19599058626184,8410640000.0,32826.33297489708,-259175.6670255661
2996,24715.0,45.44694320908162,8410640000.0,32833.71877552921,-259168.2812242508
2996,24715.25,43.96451372064012,8410640000.0,32841.31594865674,-259160.68405151367
2996,24715.5,47.22562168328558,8410640000.0,32848.89644108525,-259153.10355854034
2996,24715.75,47.379487675667505,8410640000.0,32856.290452793255,-259145.70954704285
2997,24716.0,46.05042856402566,8410640000.0,32863.897887614294,-259138.10211277008
2997,24716.25,46.59608039473381,8410640000.0,32871.46814341693,-259130.53185653687
2997,24716.5,46.38981260741509,8410640000.0,32878.934891418314,-259123.06510829926
2997,24716.75,47.57683572671381,8410640000.0,32886.3242461145,-259115.67575359344
2998,24717.0,46.13898750053478,8410640000.0,32893.939263005195,-259108.0607366562
2998,24717.25,46.32314076173327,8410640000.0,32901.413437749994,-259100.58656215668
2998,24717.5,46.06063110117504,8410640000.0,32909.008299536996,-259092.99170017242
2998,24717.75,46.10479702973349,8410640000.0,32916.47357679799,-259085.52642345428
2999,24718.0,47.35388235614312,8410640000.0,32923.96632636905,-259078.03367328644
2999,24718.25,47.91674115529316,8410640000.0,32931.553774585,-259070.44622516632
2999,24718.5,45.41418006037326,8410640000.0,32938.990838364116,-259063.00916194916
2999,24718.75,45.78944991249539,8410640000.0,32946.53255020878,-259055.4674501419
3000,24719.0,46.71771121370384,8410640000.0,32953.986267827284,-259048.01373195648
3000,24719.25,44.538008996411484,8410640000.0,32961.503255772914,-259040.49674415588
3000,24719.5,44.243766450390126,8410640000.0,32968.99431296988,-259033.00568675995
3000,24719.75,46.07618894055364,8410640000.0,32976.52343686124,-259025.47656345367
3001,24720.0,46.07639716038098,8410640000.0,32984.01396517831,-259017.9860343933
3001,24720.25,44.9315473313892,8410640000.0,32991.53197059022,-259010.46802902222
3001,24720.5,42.739991184016844,8410640000.0,32998.972541865514,-259003.02745819092
3001,24720.75,43.92667541274438,8410640000.0,33006.51998675117,-258995.48001289368
3002,24721.0,46.16841112158096,8410640000.0,33014.01338595409,-258987.9866142273
3002,24721.25,45.33557490948786,8410640000.0,33021.57027671958,-258980.42972373962
3002,24721.5,46.54323571762562,8410640000.0,33029.030963634694,-258972.9690361023
3002,24721.75,43.959387087327094,8410640000.0,33036.521300217966,-258965.47869968414
3003,24722.0,45.58966752467029,8410640000.0,33044.07924366789,-258957.92075634003
3003,24722.25,45.532172633997405,8410640000.0,33051.58145157442,-258950.41854858398
3003,24722.5,46.588893718615736,8410640000.0,33059.08802185747,-258942.91197776794
3003,24722.75,45.00014466540475,8410640000.0,33066.5722863175,-258935.42771339417
3004,24723.0,47.02117482221792,8410640000.0,33074.08742522704,-258927.91257476807
3004,24723.25,45.60634909195204,8410640000.0,33081.63925051137,-258920.3607492447
3004,24723.5,47.28046651240267,8410640000.0,33089.05238576879,-258912.9476146698
3004,24723.75,45.17940426169668,8410640000.0,33096.64412422334,-258905.35587596893
3005,24724.0,45.70873176131021,8410640000.0,33104.135642397,-258897.8643579483
3005,24724.25,45.54731643044927,8410640000.0,33111.63695261017,-258890.3630475998
3005,24724.5,45.60961150187474,8410640000.0,33119.05905144269,-258882.94094848633
3005,24724.75,45.606826950776664,8410640000.0,33126.663099825244,-258875.33689975739
3006,24725.0,45.592912190033175,8410640000.0,33134.033948154756,-258867.96605205536
3006,24725.25,46.01851356582759,8410640000.0,33141.69602426085,-258860.30397605896
3006,24725.5,45.982018143470896,8410640000.0,33149.16741869767,-258852.83258152008
3006,24725.75,44.863295220331466,8410640000.0,33156.64990271995,-258845.35009765625
3007,24726.0,46.998342316577784,8410640000.0,33164.10928435279,-258837.89071559906
3007,24726.25,45.04048535100239,8410640000.0,33171.590716760846,-258830.409283638
3007,24726.5,45.58254860232272,8410640000.0,33179.138165215816,-258822.86183452606
3007,24726.75,46.227091385756026,8410640000.0,33186.58404477643,-258815.41595554352
3008,24727.0,46.89935389809259,8410640000.0,33194.22786833367,-258807.77213191986
3008,24727.25,46.88089528293606,8410640000.0,33201.603648756834,-258800.3963508606
3008,24727.5,45.017492875398794,8410640000.0,33209.121192276114,-258792.87880802155
3008,24727.75,47.377811906994296,8410640000.0,33216.62170933677,-258785.37829113007
3009,24728.0,44.95277540850945,8410640000.0,33224.16683482507,-258777.83316516876
3009,24728.25,45.801446773214494,8410640000.0,33231.63773479635,-258770.36226558685
3009,24728.5,45.97139574843024,8410640000.0,33239.22012966678,-258762.77987003326
3009,24728.75,45.232585660827226,8410640000.0,33246.68705767593,-258755.31294250488
3010,24729.0,45.422401987056666,8410640000.0,33254.07189353096,-258747.92810630798
3010,24729.25,45.875509014181944,8410640000.0,33261.649786924834,-258740.35021305084
3010,24729.5,46.2056019972287,8410640000.0,33269.195875922735,-258732.80412387848
3010,24729.75,44.81814205156233,8410640000.0,33276.48393100885,-258725.51606941223
3011,24730.0,46.37598197016779,8410640000.0,33284.1330650972,-258717.8669347763
3011,24730.25,46.01614729291626,8410640000.0,33291.624199708356,-258710.37580013275
3011,24730.5,43.954999935266,8410640000.0,33299.19855640409,-258702.80144405365
3011,24730.75,46.24511804725546,8410640000.0,33306.68011612436,-258695.31988430023
3012,24731.0,45.961556548958,8410640000.0,33314.15202100067,-258687.84797859192
3012,24731.25,46.265869948461,8410640000.0,33321.5728565662,-258680.42714309692
3012,24731.5,45.97785661728362,8410640000.0,33329.12497777313,-258672.8750219345
3012,24731.75,44.25269534367402,8410640000.0,33336.64281127841,-258665.35718917847
3013,24732.0,44.938269240713446,8410640000.0,33344.03458382536,-258657.9654159546
3013,24732.25,45.82446841203888,8410640000.0,33351.66662876841,-258650.3333711624
3013,24732.5,44.74271975250802,8410640000.0,33359.087328667876,-258642.91267108917
3013,24732.75,44.04577922866541,8410640000.0,33366.6384566,-258635.3615436554
3014,24733.0,45.61699637795433,8410640000.0,33374.01976894604,-258627.9802312851
3014,24733.25,46.35950159571078,8410640000.0,33381.65390184143,-258620.34609794617
3014,24733.5,45.03516152656595,8410640000.0,33388.99493120092,-258613.005068779
3014,24733.75,46.989070648542175,8410640000.0,33396.55069635932,-258605.449303627
3015,24734.0,46.44007174095914,8410640000.0,33404.072537144944,-258597.92746257782
3015,24734.25,45.192886663516695,8410640000.0,33411.4874779183,-258590.51252174377
3015,24734.5,46.26723010364442,8410640000.0,33419.033382904636,-258582.96661663055
3015,24734.75,45.63257646959072,8410640000.0,33426.56693718055,-258575.4330625534
3016,24735.0,45.59142374734829,8410640000.0,33434.054694451384,-258567.94530582428
3016,24735.25,43.66646016246558,8410640000.0,33441.55590769847,-258560.44409275055
3016,24735.5,46.87099253878123,8410640000.0,33449.08025126635,-258552.91974830627
3016,24735.75,46.3800772944608,8410640000.0,33456.429532721275,-258545.57046699524
3017,24736.0,45.412442831989694,8410640000.0,33463.99315961434,-258538.00684070587
3017,24736.25,44.99203693044402,8410640000.0,33471.44776622683,-258530.55223369598
3017,24736.5,44.285623695664434,8410640000.0,33478.94102929982,-258523.05897045135
3017,24736.75,44.68685465286317,8410640000.0,33486.489532494226,-258515.5104675293
3018,24737.0,45.75096294847997,8410640000.0,33493.96198634937,-258508.03801345825
3018,24737.25,44.24630644345774,8410640000.0,33501.52390034842,-258500.47609996796
3018,24737.5,45.568688449846356,8410640000.0,33508.97973853372,-258493.02026176453
3018,24737.75,45.31192520591793,8410640000.0,33516.54587954076,-258485.454120636
3019,24738.0,45.98539590519447,8410640000.0,33524.077851203845,-258477.92214870453
3019,24738.25,45.574841477664926,8410640000.0,33531.47357754089,-258470.5264225006
3019,24738.5,46.1146292701722,8410640000.0,33538.894894841585,-258463.1051054001
3019,24738.75,45.108273545160486,8410640000.0,33546.42882182228,-258455.57117843628
3020,24739.0,45.18618966727732,8410640000.0,33553.836045104785,-258448.1639547348
3020,24739.25,45.97817848568489,8410640000.0,33561.322069667745,-258440.67792987823
3020,24739.5,45.480566330499585,8410640000.0,33568.91007568396,-258433.08992385864
3020,24739.75,46.035155372971644,8410640000.0,33576.33314824515,-258425.66685199738
3021,24740.0,44.46590789490061,8410640000.0,33583.90816152952,-258418.09183883667
3021,24740.25,44.90068100750759,8410640000.0,33591.42948373783,-258410.5705165863
3021,24740.5,44.87223688649529,8410640000.0,33598.826923956265,-258403.17307567596
3021,24740.75,43.78877393089947,8410640000.0,33606.338460385174,-258395.66154003143
3022,24741.0,44.265168844938565,8410640000.0,33613.85284992773,-258388.14715003967
3022,24741.25,44.07084725271001,8410640000.0,33621.38421040005,-258380.61578941345
3022,24741.5,44.89676915800244,8410640000.0,33628.84723607311,-258373.15276432037
3022,24741.75,44.70447998504042,8410640000.0,33636.2513754675,-258365.74862480164
3023,24742.0,44.102199534768594,8410640000.0,33643.72803118063,-258358.27196884155
3023,24742.25,45.09121302239469,8410640000.0,33651.30795718351,-258350.69204235077
3023,24742.5,43.24213211356181,8410640000.0,33658.88754279809,-258343.1124572754
3023,24742.75,42.48709427278165,8410640000.0,33666.35891149285,-258335.64108848572
3024,24743.0,44.15066571021849,8410640000.0,33673.82423722812,-258328.1757631302
3024,24743.25,43.71885776312567,8410640000.0,33681.33615574021,-258320.66384410858
3024,24743.5,44.66637104321916,8410640000.0,33688.79600070123,-258313.20399951935
3024,24743.75,44.84784673523423,8410640000.0,33696.26036617255,-258305.73963356018
3025,24744.0,44.14861155464505,8410640000.0,33703.6147718766,-258298.38522815704
3025,24744.25,43.73471333106696,8410640000.0,33711.3235609425,-258290.67643928528
3025,24744.5,43.69903854923483,8410640000.0,33718.67448242673,-258283.32551765442
3025,24744.75,44.3815570265194,8410640000.0,33726.135977789425,-258275.86402225494
3026,24745.0,43.633718033487895,8410640000.0,33733.66899661947,-258268.3310031891
3026,24745.25,43.823209894412955,8410640000.0,33741.13103171892,-258260.86896800995
3026,24745.5,43.87813682900506,8410640000.0,33748.664021288954,-258253.335978508
3026,24745.75,44.81109401772389,8410640000.0,33756.1442963508,-258245.85570335388
3027,24746.0,44.18784693163662,8410640000.0,33763.607609905725,-258238.39239025116
3027,24746.25,44.81665967198263,8410640000.0,33771.21635834742,-258230.7836418152
3027,24746.5,44.968913612292525,8410640000.0,33778.650902404916,-258223.3490972519
3027,24746.75,44.18941839226119,8410640000.0,33786.18975690866,-258215.8102426529
3028,24747.0,43.58445898312729,8410640000.0,33793.48818384051,-258208.51181602478
3028,24747.25,45.40906061857562,8410640000.0,33801.05011904961,-258200.94988059998
3028,24747.5,44.15207610808552,8410640000.0,33808.54572475127,-258193.45427513123
3028,24747.75,44.79699746955791,8410640000.0,33815.99715176279,-258186.00284862518
3029,24748.0,44.389365747541326,8410640000.0,33823.59391469132,-258178.40608501434
3029,24748.25,43.2366894091568,8410640000.0,33831.03395515188,-258170.96604442596
3029,24748.5,42.384006947472315,8410640000.0,33838.50000273487,-258163.49999713898
3029,24748.75,42.85061294337859,8410640000.0,33846.0454221215,-258155.95457744598
3030,24749.0,44.05161130144785,8410640000.0,33853.41140353128,-258148.588596344
3030,24749.25,43.36209602073728,8410640000.0,33860.87662666131,-258141.12337303162
3030,24749.5,42.521546380393,8410640000.0,33868.365002876475,-258133.63499736786
3030,24749.75,44.3084071823087,8410640000.0,33875.9626282215,-258126.03737163544
3031,24750.0,44.891931867843375,8410640000.0,33883.28337724801,-258118.7166223526
3031,24750.25,42.841288713845785,8410640000.0,33890.947432882494,-258111.052567482
3031,24750.5,43.69427918575001,8410640000.0,33898.29615579079,-258103.70384407043
3031,24750.75,44.574411769969146,8410640000.0,33905.82815082651,-258096.1718492508
3032,24751.0,44.58727474701187,8410640000.0,33913.20815623734,-258088.7918434143
3032,24751.25,44.146646830711035,8410640000.0,33920.805076944904,-258081.19492340088
3032,24751.5,44.460159491388,8410640000.0,33928.27561624539,-258073.7243833542
3032,24751.75,45.111166228317224,8410640000.0,33935.73278814577,-258066.26721191406
3033,24752.0,44.66418979481362,8410640000.0,33943.16100537651,-258058.83899497986
3033,24752.25,44.71316596201507,8410640000.0,33950.71794543882,-258051.28205490112
3033,24752.5,44.15378913642973,8410640000.0,33958.232595270914,-258043.76740455627
3033,24752.75,43.76559561721478,8410640000.0,33965.62292133112,-258036.37707901
3034,24753.0,43.37409430711789,8410640000.0,33973.13531117521,-258028.8646888733
3034,24753.25,42.63932215020538,8410640000.0,33980.59983041396,-258021.40016937256
3034,24753.5,43.51598206004495,8410640000.0,33988.070034584016,-258013.92996501923
3034,24753.75,44.138931351683084,8410640000.0,33995.63894734566,-258006.36105251312
3035,24754.0,41.64138207161915,8410640000.0,34003.05680868544,-257998.94319152832
3035,24754.25,44.126592083997814,8410640000.0,34010.62779575354,-257991.3722038269
3035,24754.5,42.37332217744913,8410640000.0,34018.011562014544,-257983.9884376526
3035,24754.75,42.95935748658577,8410640000.0,34025.50848760139,-257976.49151229858
