i,timesec,power_total,downconfreq,dopp_firstmoment,exp_dopp, second_moment,RTEC
2590,24309.5,0.16700078309233488,8410640000.0,24517.253916000238,-267484.74608421326,1.3401408963721897,9.624253462068783e+29
2590,24309.75,0.0817436481694981,8410640000.0,1.151925118063614,-292000.848074913,1.0459744168468503,7.82845188812501e+29
2591,24310.0,0.1930270355526002,8410640000.0,24517.918587588418,-267484.08141231537,2.232332502394904,1.472450612373406e+30
2591,24310.25,0.2131917008189761,8410640000.0,24518.66942548577,-267483.3305749893,1.349865227850845,9.682414633932049e+29
2591,24310.5,0.17580205349407535,8410640000.0,24518.54508143679,-267483.4549188614,1.5021940286861675,1.0584735929332003e+30
2591,24310.75,0.1791384157314298,8410640000.0,24518.872813789265,-267483.12718582153,2.818591874546327,1.788278538508767e+30
2592,24311.0,0.12748410375777963,8410640000.0,24519.222501191674,-267482.7774991989,1.4976354595018948,1.0557962053642972e+30
2592,24311.25,0.2667911892617353,8410640000.0,24520.061528691687,-267481.93847084045,5.161089101355084,2.960461826952065e+30
2592,24311.5,0.27889866405206654,8410640000.0,24521.312026220974,-267480.68797397614,3.8923892917233633,2.3402121282953352e+30
2592,24311.75,0.14063126812911825,8410640000.0,24521.262416918,-267480.7375831604,1.6665160062381785,1.1541163029848262e+30
2593,24312.0,0.21798872660054694,8410640000.0,24521.945432502886,-267480.05456733704,2.2863023977981287,1.5020569347400767e+30
2593,24312.25,0.16594054743161524,8410640000.0,24522.854324851618,-267479.1456747055,3.490455639771597,2.137027466079561e+30
2593,24312.5,0.27830508036073354,8410640000.0,24523.031924795425,-267478.9680747986,1.8072678547609577,1.234791898873091e+30
2593,24312.75,0.15176879003907096,8410640000.0,24523.244258438626,-267478.7557411194,1.4610832641134375,1.0342784438677808e+30
2594,24313.0,0.19298832036612812,8410640000.0,24524.04730320742,-267477.95269680023,1.858588045708539,1.2639433746335654e+30
2594,24313.25,0.237856638099726,8410640000.0,24523.943144364963,-267478.0568552017,2.4440889749150334,1.587958609147595e+30
2594,24313.5,0.22026645936320538,8410640000.0,24524.797607088025,-267477.2023925781,1.9105889216019347,1.293344977324909e+30
2594,24313.75,0.1266608432601668,8410640000.0,24524.922700891355,-267477.07729911804,1.3796202792814043,9.859948414138375e+29
2595,24314.0,0.2443486251140667,8410640000.0,24525.983677337364,-267476.0163230896,2.2418930146683818,1.4777038494886617e+30
2595,24314.25,0.30538937146857786,8410640000.0,24526.46659892033,-267475.53340148926,1.7450593265924867,1.1992696185003793e+30
2595,24314.5,0.20283355052258792,8410640000.0,24526.47339351724,-267475.52660655975,1.5938417688039552,1.112020187490732e+30
2595,24314.75,0.328940103104878,8410640000.0,24526.270682514558,-267475.7293176651,1.5567401745506875,1.0904065358060372e+30
2596,24315.0,0.3048879555270219,8410640000.0,24525.958010325616,-267476.0419893265,7.923300159200314,4.2315235159775714e+30
2596,24315.25,0.25460540247650953,8410640000.0,24527.541811125222,-267474.4581890106,1.5551305712211896,1.0894669263864706e+30
2596,24315.5,0.24282479911142382,8410640000.0,24528.706724058015,-267473.29327583313,4.83356632345917,2.8030536055433086e+30
2596,24315.75,0.2171859538165538,8410640000.0,24528.5742258695,-267473.4257745743,1.57663442361461,1.102006540184048e+30
2597,24316.0,0.29006334730422,8410640000.0,24528.552994882277,-267473.4470052719,1.494339740104506,1.0538596823245374e+30
2597,24316.25,0.3242146282624715,8410640000.0,24528.41318109164,-267473.58681869507,4.893358249749624,2.83191911589228e+30
2597,24316.5,0.26883764603111393,8410640000.0,24529.430258857723,-267472.5697412491,1.591705394645332,1.1107779287229296e+30
2597,24316.75,0.20009384192670404,8410640000.0,24529.66407745505,-267472.3359222412,1.9113097611444698,1.2937515992848162e+30
2598,24317.0,0.2119031020874797,8410640000.0,24530.44632960516,-267471.5536699295,2.4504216052283754,1.591386534598794e+30
2598,24317.25,0.2182374566421453,8410640000.0,24530.965684872102,-267471.03431510925,2.7492296325502927,1.7515297372114305e+30
2598,24317.5,0.27599011465991874,8410640000.0,24532.01584050694,-267469.9841594696,1.4772493769940485,1.0438061413916812e+30
2598,24317.75,0.26608887360359,8410640000.0,24532.285049561127,-267469.7149505615,3.350893397942064,2.0655807522582713e+30
2599,24318.0,0.3100655832867848,8410640000.0,24532.90097919569,-267469.09902095795,2.603911706272223,1.6740311945755625e+30
2599,24318.25,0.25905535265529317,8410640000.0,24532.207452448634,-267469.79254722595,5.771894873443239,3.249678111856042e+30
2599,24318.5,0.22810760581764344,8410640000.0,24532.63696198908,-267469.36303806305,2.577748962190311,1.6600029204075263e+30
2599,24318.75,0.2820211906901786,8410640000.0,24533.549037393666,-267468.4509630203,1.5880598244298876,1.1086574606808767e+30
2600,24319.0,0.25829101342027366,8410640000.0,24533.604855042166,-267468.39514541626,1.5728797721325365,1.0998191421853855e+30
2600,24319.25,0.30252957284284215,8410640000.0,24534.44767301196,-267467.55232715607,1.9066390172257608,1.2911164019056205e+30
2600,24319.5,0.4082143109291677,8410640000.0,24535.032879701557,-267466.9671201706,3.485674180852703,2.1345876518241377e+30
2600,24319.75,0.39790674141834126,8410640000.0,24534.695969069693,-267467.30403137207,1.792431984721538,1.2263390916198547e+30
2601,24320.0,0.42739632358732416,8410640000.0,24535.178484169894,-267466.821516037,5.664230229963591,3.1990847786630397e+30
2601,24320.25,0.49177485932215087,8410640000.0,24535.509990507602,-267466.49000930786,1.8783137229620601,1.275112327451718e+30
2601,24320.5,0.35402393727091985,8410640000.0,24535.9255849606,-267466.0744152069,1.849386593824784,1.2587266360414815e+30
2601,24320.75,0.33125526729913324,8410640000.0,24537.30608513805,-267464.69391441345,3.375119528428737,2.0780179738790106e+30
2602,24321.0,0.3477421173024545,8410640000.0,24536.67052917716,-267465.32947063446,1.7337676781511577,1.192799422367336e+30
2602,24321.25,0.36402247830503437,8410640000.0,24536.28892675476,-267465.71107292175,3.0101485653974533,1.888998488422418e+30
2602,24321.5,0.36757749934915296,8410640000.0,24537.23803243482,-267464.761967659,2.0447742270745213,1.368609248018715e+30
2602,24321.75,0.20876277809601398,8410640000.0,24537.534392801896,-267464.4656076431,1.6387246222381684,1.138055173709145e+30
2603,24322.0,0.31406837547287536,8410640000.0,24538.168506958336,-267463.8314933777,3.1738350131955624,1.974218833294506e+30
2603,24322.25,0.29388022591524793,8410640000.0,24538.302870505668,-267463.6971292496,1.6050162885015649,1.118513435090034e+30
2603,24322.5,0.38406232027022524,8410640000.0,24539.079774625552,-267462.92022514343,1.5115889127403515,1.0639872318497992e+30
2603,24322.75,0.41465845050372907,8410640000.0,24539.124833700786,-267462.87516593933,1.6344853429078905,1.1356012456049504e+30
2604,24323.0,0.3944697454515512,8410640000.0,24539.843953754273,-267462.1560459137,1.8429173568112598,1.2550563299332624e+30
2604,24323.25,0.3808596976389505,8410640000.0,24540.51989279762,-267461.48010730743,1.9522092323942375,1.316781258788011e+30
2604,24323.5,0.26793120080227356,8410640000.0,24540.00364555937,-267461.9963541031,1.5446140584682124,1.0833238910026093e+30
2604,24323.75,0.27881148054441895,8410640000.0,24540.3490029966,-267461.65099716187,2.2385861909453664,1.4758872644655402e+30
2605,24324.0,0.42851467924841596,8410640000.0,24540.622879298753,-267461.3771209717,2.564830029893039,1.6530671404887853e+30
2605,24324.25,0.19957751101235438,8410640000.0,24541.19708756807,-267460.8029127121,1.7792067016369038,1.2187940899866132e+30
2605,24324.5,0.3676745814838335,8410640000.0,24541.12048719057,-267460.87951278687,1.4358450994790317,1.019368776104066e+30
2605,24324.75,0.27517285323762686,8410640000.0,24541.99794838754,-267460.00205135345,1.4251901213540907,1.0130611736760533e+30
2606,24325.0,0.28700367908115776,8410640000.0,24542.038155112074,-267459.9618444443,3.819104584655255,2.3034367657850422e+30
2606,24325.25,0.26846200320044716,8410640000.0,24542.99592765655,-267459.00407218933,1.2172475315785964,8.882954146253682e+29
2606,24325.5,0.4709766263643319,8410640000.0,24542.419773719655,-267459.5802259445,1.626144221640622,1.1307698451217584e+30
2606,24325.75,0.36777592750502175,8410640000.0,24543.09646771763,-267458.9035320282,3.3448313699360592,2.0624662849792085e+30
2607,24326.0,0.4074818654955553,8410640000.0,24543.19161789365,-267458.8083820343,1.8193489722870326,1.2416666303797406e+30
2607,24326.25,0.5283005427843765,8410640000.0,24543.886848253027,-267458.1131515503,1.805206957376184,1.2336183865454501e+30
2607,24326.5,0.36200386758008163,8410640000.0,24543.711687958785,-267458.2883119583,1.622360162625216,1.1285766559218357e+30
2607,24326.75,0.35443171304768917,8410640000.0,24543.757278018973,-267458.2427215576,1.9923566247689373,1.3393093477990693e+30
2608,24327.0,0.38969632912528795,8410640000.0,24544.05340637317,-267457.9465932846,1.6529132376562126,1.1462606480568472e+30
2608,24327.25,0.26727040364691645,8410640000.0,24544.538526533448,-267457.46147346497,1.4024415894952857,9.995679444413052e+29
2608,24327.5,0.5099533748882417,8410640000.0,24544.94902929889,-267457.0509710312,2.7584426930316486,1.7564197279201643e+30
2608,24327.75,0.44721221562392754,8410640000.0,24545.465261742494,-267456.53473854065,2.105228217103629,1.4022463562718567e+30
2609,24328.0,0.47418407687673336,8410640000.0,24545.31492337407,-267456.68507671356,1.6962018852508165,1.1712230733511745e+30
2609,24328.25,0.508056143161448,8410640000.0,24545.577255815348,-267456.4227437973,1.7172373634239262,1.1833147441560898e+30
2609,24328.5,0.675940298592181,8410640000.0,24545.826781743322,-267456.1732187271,2.59870375266308,1.6712406074387516e+30
2609,24328.75,0.32849240972221216,8410640000.0,24546.511891204358,-267455.48810863495,2.2444659259163493,1.47911695490842e+30
2610,24329.0,0.48292582227296726,8410640000.0,24546.38078002525,-267455.61921977997,1.643764766417342,1.1409713102815541e+30
2610,24329.25,0.46869221817155865,8410640000.0,24546.597266492616,-267455.4027338028,1.5077436180647015,1.0617312102858675e+30
2610,24329.5,0.46421669990595615,8410640000.0,24547.532398788666,-267454.46760082245,1.5899935310413735,1.1097823137856454e+30
2610,24329.75,0.5407750380734628,8410640000.0,24547.326109160676,-267454.6738910675,2.6740519335220228,1.711524811983567e+30
2611,24330.0,0.4323659494236985,8410640000.0,24548.103927745015,-267453.8960723877,6.141693686528802,3.4222767638267173e+30
2611,24330.25,0.443874630348815,8410640000.0,24547.973487013798,-267454.02651309967,1.7318575974770147,1.1917042389253071e+30
2611,24330.5,0.545510293432957,8410640000.0,24548.173854253615,-267453.8261461258,1.4842155552066196,1.0479063785854045e+30
2611,24330.75,0.4725136778179005,8410640000.0,24548.343019292624,-267453.6569805145,1.7815320575217082,1.220121376977599e+30
2612,24331.0,0.5544511171774883,8410640000.0,24548.67746817543,-267453.32253170013,2.293281666783347,1.5058770023682897e+30
2612,24331.25,0.6166253213142637,8410640000.0,24549.093822153733,-267452.90617752075,1.7269669889285437,1.1888991911493074e+30
2612,24331.5,0.5969479478290899,8410640000.0,24549.19028808924,-267452.8097114563,1.680177349759567,1.1619950365530655e+30
2612,24331.75,0.6268410481436512,8410640000.0,24549.573849261305,-267452.42615032196,1.9856382013833787,1.335544719277364e+30
2613,24332.0,0.5554716703335332,8410640000.0,24549.494899007033,-267452.5051012039,3.5891415541864564,2.1872604027130345e+30
2613,24332.25,0.3321115091985475,8410640000.0,24550.067586782126,-267451.9324131012,1.4498927815450062,1.027672908748976e+30
2613,24332.5,0.656727838385226,8410640000.0,24549.875313641074,-267452.12468624115,2.369192139412362,1.5473025362082533e+30
2613,24332.75,0.4953510155289249,8410640000.0,24549.727757622186,-267452.2722425461,1.7820669332491068,1.220426637170243e+30
2614,24333.0,0.4807661720503517,8410640000.0,24550.789015264327,-267451.2109851837,1.740737474150324,1.1967939925096087e+30
2614,24333.25,0.5995219914765881,8410640000.0,24550.958499082026,-267451.0415010452,1.9122259257111942,1.2942683662248137e+30
2614,24333.5,0.565758377730977,8410640000.0,24550.86094358539,-267451.13905620575,2.2352265382996706,1.4740412000942708e+30
2614,24333.75,0.48674253584782257,8410640000.0,24550.960472363404,-267451.03952789307,1.5478147347426219,1.0851942453883199e+30
2615,24334.0,0.589408278675018,8410640000.0,24551.267710707845,-267450.73228931427,2.393358921230997,1.5604440278817763e+30
2615,24334.25,0.5483805677911836,8410640000.0,24551.582261718828,-267450.4177379608,1.424562631789917,1.0126894638293167e+30
2615,24334.5,0.5012245481057475,8410640000.0,24551.997696638413,-267450.0023031235,2.93854514058875,1.8514783595653153e+30
2615,24334.75,0.5876991593648491,8410640000.0,24551.713482725616,-267450.28651714325,1.9183307584361156,1.2977107734414038e+30
2616,24335.0,0.44279838641212504,8410640000.0,24552.21288738493,-267449.787112236,1.7195209931846214,1.1846259361504017e+30
2616,24335.25,0.7924324223727435,8410640000.0,24552.71017680638,-267449.2898235321,3.7829924171889386,2.2852719752757798e+30
2616,24335.5,0.29159719380806665,8410640000.0,24552.578899307864,-267449.42110061646,1.547777283906824,1.0851723642632042e+30
2616,24335.75,0.5679163059171181,8410640000.0,24552.491791794673,-267449.50820827484,1.4178552801578863,1.0087144810393845e+30
2617,24336.0,0.4774140602653347,8410640000.0,24553.01420832134,-267448.98579120636,5.706442790982381,3.218940071118118e+30
2617,24336.25,0.5187186758881273,8410640000.0,24553.053825928193,-267448.9461736679,1.6831412360015914,1.1637029490984253e+30
2617,24336.5,0.46295508824285964,8410640000.0,24553.115106474434,-267448.88489341736,2.0526951642752724,1.3730258618120657e+30
2617,24336.75,0.6175341001418785,8410640000.0,24552.916170331748,-267449.08382987976,2.3489669511185562,1.5362872405911695e+30
2618,24337.0,0.5582786586194506,8410640000.0,24552.862768275405,-267449.1372318268,1.763352598085891,1.2097370169003034e+30
2618,24337.25,0.6139854102481527,8410640000.0,24553.38920473245,-267448.61079502106,1.6081058378255213,1.1203073673040165e+30
2618,24337.5,0.8780556902209113,8410640000.0,24554.028788519823,-267447.9712114334,1.7482134192289196,1.2010756880125733e+30
2618,24337.75,0.5271521933034469,8410640000.0,24553.992568100453,-267448.00743198395,1.6891585344103397,1.167168822168069e+30
2619,24338.0,0.6964637697256032,8410640000.0,24554.389391214958,-267447.61060905457,1.8636726956389829,1.2668242559932291e+30
2619,24338.25,0.6532425857627157,8410640000.0,24554.35534979034,-267447.6446504593,2.8561252156027948,1.8081010750209703e+30
2619,24338.5,0.5146029085133311,8410640000.0,24554.374193082953,-267447.6258068085,1.5587132201024323,1.091558084558548e+30
2619,24338.75,0.8590473111891719,8410640000.0,24554.63638299088,-267447.36361694336,3.4746133526848784,2.1289415517394899e+30
2620,24339.0,0.555324006580736,8410640000.0,24554.80711719826,-267447.19288253784,3.2378086014093603,2.007324776887784e+30
2620,24339.25,0.5989670075350653,8410640000.0,24554.469078590875,-267447.53092098236,1.5804505846607286,1.1042288831871934e+30
2620,24339.5,0.7532426581320235,8410640000.0,24555.06736472967,-267446.9326353073,4.135849320987219,2.4615703842194746e+30
2620,24339.75,0.5908524331998872,8410640000.0,24555.094440892655,-267446.9055595398,1.5421868804241572,1.0819051091406089e+30
2621,24340.0,0.6449268933145769,8410640000.0,24555.13084690935,-267446.86915302277,1.620882993490673,1.1277202774712233e+30
2621,24340.25,0.7525232968213631,8410640000.0,24555.00433167233,-267446.99566841125,1.9070037602743384,1.2913222257931877e+30
2621,24340.5,0.7828493476988998,8410640000.0,24555.15951821716,-267446.8404817581,1.6817369253891323,1.1628937903925641e+30
2621,24340.75,0.5726007061025321,8410640000.0,24556.20978846878,-267445.79021167755,2.860947012319893,1.8106444596864956e+30
2622,24341.0,0.5326632831970487,8410640000.0,24555.496318636877,-267446.50368118286,1.4911980177090836,1.0520129831707065e+30
2622,24341.25,0.9283575384162881,8410640000.0,24555.252832242095,-267446.7471675873,2.5983712585222634,1.6710624148705242e+30
2622,24341.5,0.6034134891074302,8410640000.0,24555.44897141448,-267446.55102825165,3.0626106332212455,1.9163940915641992e+30
2622,24341.75,0.7146654316717371,8410640000.0,24556.069152994412,-267445.93084716797,1.6992601498947644,1.1729825790735954e+30
2623,24342.0,0.7439829969701804,8410640000.0,24556.13726018329,-267445.862739563,2.3447343226358015,1.5339800170443472e+30
2623,24342.25,0.9158346519373869,8410640000.0,24556.466626838705,-267445.533372879,2.104654463681834,1.4019278785596922e+30
2623,24342.5,0.6444856713486609,8410640000.0,24556.765577716542,-267445.2344226837,1.5117735041896079,1.0640955069595587e+30
